image_path,caption
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4532277525.jpg,"Two men are sitting at a table in front of decorated birthday cake with rosebuds , candles , and a large light ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2045023435.jpg,A large skinny dog is trying to catch a faded green tennis ball .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2290122740.jpg,"Three men are outside at sunset doing different activities , including jumping , sitting , and playing with a soccer ball ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4510120267.jpg,Person in a red beanie looks over the water while sitting on a wooden bench .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3117576851.jpg,A waitress with a pink shirt and black pants walking through a restaurant carrying bowls of soup .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/294655770.jpg,A small boy is climbing the net on a playground .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5331177956.jpg,A bearded man is looking through a microscope cutting a piece of wood .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/515264042.jpg,Skateboarder doing a kick flip off of a raised platform onto a sidewalk .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2654514044.jpg,A brown dog with its front paws off the ground on a grassy surface near red and purple flowers .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4860254827.jpg,"Two gray-haired individuals stand immediately behind a cluster of sheltered , outdoor tables that have people seated at them ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/310277258.jpg,An Asian woman in a skimpy top and g-string inspects her appearance while standing behind glass in a room .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1410193619.jpg,Small girl in a teal dress on the arm of a chair reaching for a floor lamp .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/96395587.jpg,A man is standing at the front of a conference room with people sitting at rows of tables next to a table with a laptop and projector .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/12526324.jpg,A child is taking a drink from a large cup with a straw being held by a woman .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/390443039.jpg,A young boy wearing a maroon shirt and with a faux-hawk haircut is trying to climb a cinder-block wall .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/74635420.jpg,Women in black dress taking picture of children in front of flowers .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2896237618.jpg,"A woman wearing gray pants , a white blouse and a black vest is jumping with one hand in the air as she goes through an indoor stadium ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/196523254.jpg,A construction worker sitting in a bulldozer digging up dirt on a work site .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/213980367.jpg,Bubbles surrounded the two little girls with red-hair as they stood in front of the red wagon .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/428512135.jpg,Four women dressed in medieval costumes stand with their hands clasped in front of them .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1864566210.jpg,A pregnant woman and a man eating out of a bowl sit across a metal table with red chairs .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/404895945.jpg,One man in red robes and a kilt stands next to another man in green robes who is standing in front of a large tower structure .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3716277216.jpg,Three african american women are dressed in bright orange and brown dresses and headscarves .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3157509153.jpg,A young couple embrace and kiss while standing knee deep in the ocean surf .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3667404919.jpg,A man in a white uniform rides a motocross bike down a forest trail .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3319899418.jpg,A person in a green jacket and yellow pants is on a snowboard coming down a roof into the snow .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4804956590.jpg,An older man with a green shirt walks down the sidewalk past a large building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2437874982.jpg,A group of young adults coordinate a jumping picture while in the woods near a river .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2705920660.jpg,"Five visible faces in a room with tacky blue and gold paisley carpet , a man is holding guitar and there is a random broom standing straight up in the middle of the room ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1454678644.jpg,A big black dog chases a big brown dog with a green object in his mouth while another big brown dog tags behind .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4821806073.jpg,"A fair-skinned woman with dark hair wears a pair of large dark sunglasses , crimson lipstick , and a red and white plaid shirt ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3103231330.jpg,A man in a colorful jacket walks down the street surrounded by women in winter clothing .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6362439531.jpg,"One man has just pitched a ball at another man , who has swung his cricket bat , while a catcher watches in the background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2148013097.jpg,"Two young children , one wearing a red striped shirt , are looking in through the window while an adult in a pink shirt watches from behind ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2238237729.jpg,"A person with a blue suit and a red wig sitting next to a wall , where the window has green blinds ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2288315705.jpg,Fluffy white dog running on pebbles along the shore .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2578003921.jpg,A red shirted bike rider rounds a corner on a trail in the woods .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2070831523.jpg,The girl is wearing a brown coat and helmet as she rides her bike .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/120545126.jpg,Several young adults performing in martial arts clothing .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3500829879.jpg,a loan motorcyclist riding a red motorcycle on a racetrack
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2081041537.jpg,A brown-haired boy with a white shirt looking out the window of a bus or subway .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3109780402.jpg,a girl in colorful leggings and a white shirt sits next to similarly dressed girl in a small cubicle .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3997230703.jpg,Several people watch a presentation on stage with varying degrees of interest .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/293809422.jpg,a man wearing a black shirt and blue shorts falling down a sandy hill with birds at the top of it .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2485350659.jpg,Four young trendy women sitting and talking in a public place .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4870291081.jpg,A woman in a hat carrying several baskets and a child wearing a blue hat by her back .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/503857941.jpg,A baby wearing a blue shirt with a baseball on it is making a face like he 's about to sneeze .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2765747519.jpg,A child is sitting in a green tote bag with only its eyes and hair poking out .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5903121771.jpg,A man wearing black shorts with white stripes is diving into some water .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2759860913.jpg,A man standing on the ledge of a mountain with mountains a blue skies in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4652954218.jpg,A woman in a purple shirt is standing on a city street with her arms crossed .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2709648336.jpg,A large brown and black dog jumps in the air holding a white Frisbee in its mouth .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/455914518.jpg,A man wearing blue jeans and a blue t-shirt crosses the street while talking on the phone .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7113951085.jpg,A female softball player wearing a pink jersey is trying to tag out a softball player who is sliding back into first base .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4980003913.jpg,Soccer players warm up by kicking the soccer ball around while the crowd waits .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2907088408.jpg,A man and a woman in a furniture store stop to talk to a woman in a white shirt that has a small bird on her left shoulder .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2613209320.jpg,A brown dog is soaked and is walking out of the water .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/408904281.jpg,An African family stands in the middle of a group of hay huts with plastic overlays .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2486364531.jpg,A little boy wearing an orange shirt and white shorts jumps barefoot on a plastic jumper on top of the green grass .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2326294409.jpg,"Several people , of various ages and clothing styles , stand near a sidewalk ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4811454472.jpg,"Four young people stand in a circle conversing , while a man in white button-down shirt , coral colored pants and green hand bandage stands to the side ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4804927109.jpg,"A young girl in a pink shirt , shorts , and sparkly headband sits on a metal bench with her hands folded in her lap ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3283651160.jpg,A mother lying on a blue blanket plays affectionately on the floor with her toddler son .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/854333409.jpg,"The dog on the right has a red object in his mouth , and the other dog has biting it ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3413019648.jpg,A person in a green canoe paddles down rapids carrying oars and wearing an orange and black top .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4652450030.jpg,A blue Harley motorcycle is one of a group of motorcycles owned by motorcyclists .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2105756457.jpg,Two kids in a developing nation are playing a table top game under an awning made from burlap .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/512520677.jpg,A crowd is gathered ready to watch some young adults perform .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2891185857.jpg,"A group of women in orange swimsuits stand in a group , talking to each other ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/162152393.jpg,"A girl sits on a ledge by the beach , rainbow flags on poles fly in the background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5060860492.jpg,A world class athlete hurling herself over a hurdle at a competition .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4803889433.jpg,A woman in a colorful top is sitting alone on a step in front of a street .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5972938127.jpg,A baseball outfielder is leaping against the fence as he watches the ball sail over it .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/535020523.jpg,A man in an orange visor crossing the street with a ice cream vendor in the background and a woman about to cross the street as well .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4457365934.jpg,"A golden furred puppy sits , gazing out the back window of the car , with his pink clad doll ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2126984420.jpg,A lady is walking on a crudely built sidewalk next to a yellow building with blue doors .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/881725588.jpg,"In a crowd , two other people finger the fringe of a knit garment hanging on a woman 's shoulder ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3209966887.jpg,A person using a brush to paint chinese characters on a vertical banner .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3478877323.jpg,An Asian boy and an Asian girl are running through a field of tulips .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3027936866.jpg,"2 children jointly carry a water bucket , one is wearing an orange polka dot dress and one is wearing a yellow , blue and red dress , both have shaved short hair ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5133814817.jpg,A woman wearing a green shirt is attending cosmic bowling at the MonsterBowl .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3463342991.jpg,An elderly man is setting the table in front of an open door that leads outside to a garden .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6078286671.jpg,"An asian lady , using a type of hammer to press a design into some sort of fabric looking device ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/381764351.jpg,Three blond girls wearing black shirts and pants play brass instruments behind a music stand .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5157924597.jpg,"A group of elderly people in a crowd are watching a man in a blue shirt doing a performance , involving 4 people laying on the ground ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2421367904.jpg,A group of people examine a boat with an orange flag that is sitting on sand next to a body of water .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/706771512.jpg,A bald man in a grassy area is holding a hose while and older man looks on .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4909768168.jpg,People are sitting on wood benches outside of a white building with columns .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/541552675.jpg,"Two men are standing in front of a turntable , both are wearing earphones ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3658427967.jpg,A boy in blue camo pants jumping into water .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4665106597.jpg,A man and a woman walking away down a wooden bridge with waterway to their left and a suspension bridge in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4542565918.jpg,A lonely bicycle rider going through town before the busy day begins .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4360012431.jpg,Two boys wearing colorful winter hats and dark coats are riding bikes and smiling at each other .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2896804690.jpg,"These are ladies and a man , in a bar , passing out something in a basket ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1869706826.jpg,"A woman stands on a balcony wearing a knee length dress taking pictures , with vines that cover the large windows ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4629577937.jpg,A police officer in a black uniform and protective gear is standing in a crowd .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4682957522.jpg,Group of people dance with smiles at their faces .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6177158223.jpg,Four male golfers on a golf course positioned in a semi-circle around a blue and white golf hole flag .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3377344932.jpg,"A yellow lab descends a slide , while a mother in a red sweater and a child in a black shirt play with a brown dog ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3288274849.jpg,A snowboarder is going down a snowy hill next to a staircase behind a building .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1394927474.jpg,A man with a green star balloon standing to the side of the door of an ancient looking building
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4717515747.jpg,A man with scarf on his head and white shirt cooking at an outside event .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4823566568.jpg,Two women wearing shorts are walking on the sidewalk in an urban setting .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/162743064.jpg,A dog is backlit buy the sun as he jumps up to catch a tennis ball .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4656148446.jpg,"A young man wearing a blue shirt with white words , black jeans , and inline skates is sitting on a concrete seat looking forward while a group are people are in the background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/69551477.jpg,A man in a white shirt is wearing a hospital bracelet and holding a baby .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4825458628.jpg,A man is about to take his blue bag out from a basket in the laundromat .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6615220801.jpg,"Cool , refreshing snow flies as a skier speeds quickly down a wintry wonderland ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2602083686.jpg,Two ladies are wearing nothing except body paint and riding on bicycles in a street fair .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4455592041.jpg,"Two East Asian gentlemen appear to be looking at blossoming cherry trees , one using an elaborate camera to photograph them ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/415118186.jpg,"A man wearing black clothes , standing and looking out over a snowy scene ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7353914844.jpg,Three kayakers in helmets and life vests held in place by their oars in a river pause for a photo opportunity with one kayak perpendicularly over another the third apart .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/52226520.jpg,Two men are working on a bicycle on the side of the road .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6858310184.jpg,"A person wearing a maroon hat , a red hood , and bright green pants performs an aerial trick on a snowboard against a background of trees ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3296584432.jpg,A man is interacting with a dog that is running in the opposite direction .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/72010346.jpg,A man in a white shirt and a woman in a pink shirt touching one another 's head .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4913610444.jpg,A uniformed man in the Army is training a German Shepherd using an arm guard .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5539804678.jpg,Two girls are having what looks to be a friendly pillow fight in the middle of a crowd of onlookers .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3639691167.jpg,A young football team is on the field chasing a player from the other team who has the ball while the referee looks on .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3504913634.jpg,An older woman wearing a brown shirt gives a presentation .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2705103785.jpg,A man wearing a dark shirt and a girl wearing a dark tank top are standing next to an elderly lady seated in a wheelchair .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3501206996.jpg,A child in a brown coat is kicking a soccer ball across an open field .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4243599992.jpg,"A man in a red shirt sits in a chair at a laundromat ; the red hue of his shirt is repeated in the color of a tote bag suspended from the handle of a machine , a stripe painted on the wall , and the instructions posters on the wall ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2941683067.jpg,"A line of men in yellow uniforms help carry a pipe , while the man carrying the nozzle sprays liquid from the pipe ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2428797297.jpg,"Two dogs , one brown and white , the other black and white , play tug-of-war with a green toy ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5436966915.jpg,"A man wearing red ski pants , a black jacket , and a white helmet is skiing down a mountain ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4745224936.jpg,A small group of older people sitting on benches watching the waterfront on a sunny day .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4959071809.jpg,Three men have gathered to take photographs at the top of the stairs of a marbled and pillared entrance to what may be a museum or art gallery because of a tapestry hanging in the forefront .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/229954612.jpg,Some people are crossing a green bridge over a river .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/8136850076.jpg,A man catching a wave on a surfboard being observed or photographed by others from the shore .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4613263773.jpg,"At a crowded outdoor event , many people are milling about , with four girls playing jump-rope in the immediate foreground ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2774880158.jpg,Young South Asian Children play in the water near a small dam in a guided river .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/124881487.jpg,Blurry picture of mountain biker descending rocky trail .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4682929932.jpg,A crowd of people stand in the background of a set of tables draped in white with various used toys set upon it .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3985151779.jpg,A teen boy is looking in the mirror with his entire face covered in shaving cream and is shaving his cheek .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4847636067.jpg,"A man in a blue hooded sweatshirt has his hands on the back spokes of his upside-down bike , as he sits on a low graffiti-covered wall among palm trees ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/241347635.jpg,"A man in sunglasses , blue shirt and beige pants walks across an athletic field ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/446901798.jpg,Volunteers are in this picture with their dog searching for a missing girls last known playing in the woods .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4951884470.jpg,a young man walks through a puddle outside with a blue three wheeler bike is parked in the same puddle .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2221818690.jpg,"A teenager blows a whistle and wears white face paint , earmuffs , and a yellow hat while another teen watches ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/8192398089.jpg,A modern dancer is holding a pose in the foreground and another dancer is in the background .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2306799249.jpg,A young man standing on one foot in colorful bowling shoes after throwing the ball .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4931380548.jpg,"A man on a white horse looks into the distance , as does a man in a red hat standing nearby ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3501386648.jpg,A group of people are being lead on an outdoor tour with an older tour guide .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5092327821.jpg,A person in a black shirt and red dress and a monkey mask is being lifted into the air by his or her partner while a group of people look on .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2594336381.jpg,There is a little boy in a red shirt and a dirty face and he is smiling .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4957370596.jpg,"Two teenage girls with bright colored hair , one blond with a black bow and one bright pink with white sunglasses , are waiting for the bus ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2724485630.jpg,Two blond-haired women wear matching clothing and love beer .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2746910139.jpg,A child playing with water in a children 's discovery museum .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5352437063.jpg,A person playing with a black dog outdoors on a snowy lane with trees in the background and blue skies above .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/10090841.jpg,A man with black hair sits in a restaurant with a glass of beer .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/5416301879.jpg,A drag racer in a red car with the Shell logo on it going down a racetrack .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4182684430.jpg,Two workmen are standing on a roof while they repair a chimney .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/724530150.jpg,A little boy in a blue shirt and blue Crocs stands in the branches of a tree .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2715035273.jpg,Two girls pass two boys by a tree in a neon lit street .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/46348866.jpg,"A man who controls a food cart , stands and looks at the photographer while doing something on top of the cart ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/324450575.jpg,"A white double horned goat standing on a platform looking at two young boys , one in a red shirt and the other in red white and black shirt ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4732721001.jpg,"A woman in pink pants , yellow top and straw hat is walking past a street market talking on a cellphone ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/14252494.jpg,A child in blue jeans with the cuffs rolled up and black socks taking a nap under a plum-colored covering decorated with large white concentric circles .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4533759725.jpg,"A woman sitting on the train , doing a crossword puzzle , as the train whizzes by a train platform ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6296741028.jpg,"A man wearing dark sunglasses is jumping his bike over a road , in a forest ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/431410325.jpg,A golden haired dog with wet hair is licking its nose while moving through shallow water .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4661596520.jpg,A group of people in a reunion discussing a very important topic .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2536933695.jpg,"A happy construction worker stands , gazing at something , with his noise-reducing headphones on his helmet ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3739833689.jpg,The little boy is wearing red shorts and a white t-shirt and has his head resting on a baseball bat .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3395865970.jpg,"A football player in a green uniform is trying to catch the ball , while his opponent , in a blue uniform , tries to stop him ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/1279461814.jpg,"Two children , a boy in a blue shorts suit and a girl in a blue jumper , have a conversation in the hallway of a church ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7738684358.jpg,Woman standing in front of a large pot holding the lid and wearing a yellow apron .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/7527111.jpg,A police officer looks through papers while a blond woman with sunglasses and a gold purse sits there watching him .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2911361601.jpg,A man wearing a flannel shirt and black pants is working on a new reed roof on top of a house .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2791640741.jpg,"Two men in black hoodies , one of which is smoking a cigarette standing next to a fire ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/75180828.jpg,A guy with black hair and a black shirt shows a broken glass to the camera .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/6962167854.jpg,"Six women in what appears to be a roller derby match , with bleachers and onlookers in the background ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/212556127.jpg,A smiling young man is standing indoors with his left foot on a blue-wheeled child 's scooter and his right foot on a yellow-wheeled child 's scooter .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/540503255.jpg,"a child wearing a pin-striped shirt with two buttons , and a yellow hat , is pointing to his head ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/3987123697.jpg,"A teenage boy in red pants rides a bicycle down a street , another teenager sits on the back ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/111766423.jpg,Black and white bird standing on hand of someone holding sunflower seeds
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4604977910.jpg,"A woman in a dark shirt stands facing , but looking away from the large aquarium window she is leaning against , while a seal swims on the other side of the glass ."
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2953704682.jpg,Four people in casual clothing are standing outside holding garbage bags .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/192786590.jpg,Groom wearing black and gray tux and bride wearing a white dress are being sprinkled with flowers .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/2600062536.jpg,A group of party-goers are on a balcony drinking and eating with plastic lei 's around their necks .
/content/drive/MyDrive/Multimodal-SSL-Hybrid/flickr30k_images/4812040741.jpg,Two police officers converse while standing in the street .
